OrderID,OrderDate,Model,Storage,Color,Region,City,Channel,UnitPrice,Quantity,DiscountRate,GrossSales,NetSales,COGS,Profit
IP12229,24-04-2023,iPhone 13,512GB,Red,North,Lucknow,Store,65900,1,0.2,65900,52720,52300,420
IP12230,20-09-2024,iPhone 13,128GB,White,North,Delhi,Online,64300,2,0.2,128600,102880,107600,-4720
IP12231,04-04-2025,iPhone 15,128GB,Blue,North,Lucknow,Store,90800,1,0.2,90800,72640,64700,7940
IP12232,20-07-2023,iPhone 14,1TB,White,South,Hyderabad,Online,75000,1,0.2,75000,60000,57200,2800
IP12233,09-03-2023,iPhone 14 Pro,512GB,Gold,West,Ahmedabad,Store,122700,1,0.05,122700,116565,87200,29365
IP12234,24-08-2024,iPhone 14,512GB,Blue,South,Chennai,Store,76500,1,0.15,76500,65025,64000,1025
IP12235,23-05-2024,iPhone 13,512GB,Red,North,Chandigarh,Store,69000,1,0.05,69000,65550,51700,13850
IP12236,22-04-2025,iPhone 14,128GB,Black,East,Kolkata,Online,81000,1,0.05,81000,76950,67800,9150
IP12237,08-05-2023,iPhone 15 Pro,512GB,Silver,South,Hyderabad,Store,131100,2,0.1,262200,235980,219200,16780
IP12238,14-06-2024,iPhone 15,128GB,Silver,South,Hyderabad,Store,92200,1,0.05,92200,87590,71900,15690
IP12239,23-01-2023,iPhone 15 Pro,128GB,Blue,North,Delhi,Online,141500,1,0.1,141500,127350,102900,24450
IP12240,24-05-2023,iPhone 14,1TB,Silver,East,Bhubaneswar,Store,72300,1,0.15,72300,61455,56100,5355
IP12241,09-03-2025,iPhone 15,256GB,Red,East,Bhubaneswar,Store,89300,1,0.05,89300,84835,66900,17935
IP12242,06-04-2025,iPhone 13,128GB,Black,North,Lucknow,Online,66500,1,0,66500,66500,48400,18100
IP12243,10-11-2024,iPhone 14 Pro,128GB,Blue,East,Patna,Online,127600,1,0,127600,127600,104000,23600
IP12244,26-11-2023,iPhone 13,512GB,White,South,Chennai,Store,64800,1,0,64800,64800,53700,11100
IP12245,22-04-2025,iPhone 14 Pro,1TB,Silver,North,Chandigarh,Online,133400,2,0,266800,266800,201000,65800
IP12246,08-04-2024,iPhone 14 Pro,256GB,Blue,East,Kolkata,Online,122100,1,0,122100,122100,93900,28200
IP12247,12-10-2023,iPhone 15,256GB,Black,North,Delhi,Online,94000,1,0.15,94000,79900,76500,3400
IP12248,06-11-2023,iPhone 15 Pro,512GB,Blue,North,Lucknow,Store,123300,2,0,246600,246600,172800,73800
IP12249,08-05-2023,iPhone 15 Pro Max,256GB,White,North,Chandigarh,Store,155900,1,0,155900,155900,114500,41400
IP12250,19-01-2023,iPhone 13,1TB,Red,East,Patna,Online,72900,2,0,145800,145800,116200,29600
IP12251,24-08-2023,iPhone 15 Pro,128GB,Silver,North,Chandigarh,Store,121600,1,0.15,121600,103360,90100,13260
IP12252,15-10-2024,iPhone 14,512GB,Black,West,Mumbai,Online,82800,1,0.15,82800,70380,69200,1180
IP12253,07-11-2024,iPhone 13,128GB,Gold,East,Bhubaneswar,Store,60900,2,0.05,121800,115710,89200,26510
IP12254,17-11-2024,iPhone 15 Pro Max,128GB,Blue,West,Mumbai,Store,151400,2,0.15,302800,257380,229200,28180
IP12255,28-10-2024,iPhone 15,256GB,Blue,West,Ahmedabad,Online,88000,1,0.1,88000,79200,67000,12200
IP12256,13-07-2024,iPhone 15 Pro Max,512GB,Red,South,Hyderabad,Store,141500,1,0.1,141500,127350,117100,10250
IP12257,22-05-2024,iPhone 15,512GB,Blue,South,Hyderabad,Store,89200,1,0.2,89200,71360,71200,160
IP12258,30-05-2024,iPhone 15,512GB,Red,North,Lucknow,Store,89700,1,0.05,89700,85215,72500,12715
IP12259,14-02-2024,iPhone 14 Pro,512GB,Silver,East,Patna,Online,118000,1,0,118000,118000,91700,26300
IP12260,05-04-2025,iPhone 14 Pro,256GB,Gold,West,Ahmedabad,Online,113200,1,0.2,113200,90560,86800,3760
IP12261,18-03-2023,iPhone 14,256GB,Silver,East,Kolkata,Store,74800,1,0,74800,74800,56700,18100
IP12262,17-01-2024,iPhone 15 Pro,128GB,Gold,North,Lucknow,Online,129300,1,0.1,129300,116370,102000,14370
IP12263,22-05-2023,iPhone 15 Pro,256GB,Silver,South,Hyderabad,Store,140200,2,0.15,280400,238340,199400,38940
IP12264,28-06-2024,iPhone 13,512GB,Silver,West,Ahmedabad,Store,71400,1,0.2,71400,57120,51600,5520
IP12265,01-02-2025,iPhone 15 Pro Max,1TB,White,West,Ahmedabad,Store,169200,2,0,338400,338400,275000,63400
IP12266,12-08-2023,iPhone 14,1TB,White,South,Hyderabad,Online,83600,2,0.2,167200,133760,117200,16560
IP12267,25-09-2023,iPhone 13,1TB,White,North,Lucknow,Store,73300,1,0.05,73300,69635,57300,12335
IP12268,26-06-2023,iPhone 15,512GB,White,North,Delhi,Online,90500,1,0,90500,90500,70300,20200
IP12269,03-09-2023,iPhone 13,512GB,Black,South,Bengaluru,Online,66000,1,0,66000,66000,55400,10600
IP12270,29-04-2025,iPhone 14 Pro,1TB,Black,East,Patna,Store,117500,1,0,117500,117500,94400,23100
IP12271,28-08-2024,iPhone 15 Pro Max,512GB,Blue,East,Patna,Online,150900,1,0.1,150900,135810,115000,20810
IP12272,28-09-2023,iPhone 15,1TB,Silver,North,Lucknow,Store,83000,1,0,83000,83000,65300,17700
IP12273,06-09-2023,iPhone 15,512GB,Blue,North,Chandigarh,Store,88200,1,0.15,88200,74970,64000,10970
IP12274,02-12-2024,iPhone 15 Pro,128GB,Red,West,Ahmedabad,Store,144800,1,0,144800,144800,104200,40600
IP12275,30-04-2025,iPhone 15,128GB,Red,North,Chandigarh,Store,82900,2,0.2,165800,132640,134000,-1360
IP12276,03-03-2025,iPhone 13,128GB,White,North,Chandigarh,Store,72500,1,0.1,72500,65250,55900,9350
IP12277,13-05-2023,iPhone 14,1TB,Black,West,Pune,Store,76400,1,0.05,76400,72580,62700,9880
IP12278,03-09-2023,iPhone 15 Pro,1TB,Black,North,Lucknow,Online,120900,2,0.2,241800,193440,198400,-4960
IP12279,05-12-2024,iPhone 15 Pro Max,128GB,Gold,East,Kolkata,Online,147200,1,0.15,147200,125120,106600,18520
IP12280,19-10-2023,iPhone 14 Pro,1TB,Gold,North,Chandigarh,Online,124500,1,0.2,124500,99600,95700,3900
IP12281,10-01-2023,iPhone 15,256GB,Red,West,Mumbai,Online,85200,1,0.1,85200,76680,62700,13980
IP12282,22-07-2024,iPhone 15 Pro,512GB,Red,North,Lucknow,Online,125600,1,0,125600,125600,94900,30700
IP12283,24-03-2023,iPhone 14,1TB,Red,South,Bengaluru,Store,75300,1,0.05,75300,71535,56600,14935
IP12284,21-04-2023,iPhone 15,128GB,Blue,South,Bengaluru,Store,80000,2,0.2,160000,128000,128200,-200
IP12285,04-10-2024,iPhone 15,256GB,Silver,East,Bhubaneswar,Online,80200,1,0,80200,80200,59500,20700
IP12286,03-10-2024,iPhone 14,256GB,White,North,Chandigarh,Store,80600,1,0.1,80600,72540,66900,5640
IP12287,09-01-2023,iPhone 15 Pro Max,1TB,Black,West,Ahmedabad,Online,167100,1,0.15,167100,142035,125900,16135
IP12288,21-02-2023,iPhone 15,128GB,Blue,East,Bhubaneswar,Store,83400,2,0,166800,166800,137200,29600
IP12289,10-07-2023,iPhone 13,128GB,Blue,West,Pune,Store,72900,1,0.2,72900,58320,57600,720
IP12290,12-09-2024,iPhone 14,256GB,Black,North,Delhi,Online,71100,2,0.2,142200,113760,120600,-6840
IP12291,21-02-2024,iPhone 14,256GB,Red,West,Ahmedabad,Store,70000,1,0.15,70000,59500,56000,3500
IP12292,05-06-2024,iPhone 13,256GB,Gold,East,Kolkata,Online,63900,1,0.05,63900,60705,50400,10305
IP12293,30-12-2023,iPhone 14,256GB,Blue,South,Hyderabad,Store,83000,1,0,83000,83000,61400,21600
IP12294,06-05-2024,iPhone 14 Pro,128GB,Gold,North,Delhi,Store,113800,1,0.2,113800,91040,91000,40
IP12295,25-09-2023,iPhone 15 Pro,128GB,Blue,South,Chennai,Online,137700,1,0.15,137700,117045,109700,7345
IP12296,06-05-2023,iPhone 14,256GB,Silver,East,Patna,Store,84000,1,0.05,84000,79800,63600,16200
IP12297,19-09-2024,iPhone 13,256GB,Red,North,Delhi,Online,71800,1,0.2,71800,57440,52500,4940
IP12298,08-10-2023,iPhone 14,128GB,Red,North,Lucknow,Online,76700,1,0.05,76700,72865,59800,13065
IP12299,27-04-2024,iPhone 15 Pro Max,1TB,Silver,West,Mumbai,Store,154000,1,0.15,154000,130900,119100,11800
IP12300,09-03-2024,iPhone 13,1TB,Black,West,Pune,Online,73300,1,0.05,73300,69635,54000,15635
IP12301,14-09-2023,iPhone 15 Pro Max,512GB,Red,East,Bhubaneswar,Online,152100,1,0.05,152100,144495,128000,16495
IP12302,07-05-2025,iPhone 15,1TB,Silver,South,Bengaluru,Store,84300,2,0.15,168600,143310,137800,5510
IP12303,01-06-2023,iPhone 13,1TB,Gold,North,Chandigarh,Online,66800,1,0.2,66800,53440,47100,6340
IP12304,22-02-2024,iPhone 13,256GB,Silver,North,Chandigarh,Store,63600,1,0.15,63600,54060,46300,7760
IP12305,11-05-2024,iPhone 14 Pro,1TB,Silver,West,Pune,Store,110300,1,0.1,110300,99270,87500,11770
IP12306,22-03-2024,iPhone 15,1TB,Red,South,Chennai,Store,83300,1,0,83300,83300,60600,22700
IP12307,19-01-2024,iPhone 15 Pro Max,1TB,Blue,North,Chandigarh,Store,167600,1,0.1,167600,150840,131300,19540
IP12308,28-04-2025,iPhone 14 Pro,256GB,Blue,West,Mumbai,Online,110200,2,0.1,220400,198360,179600,18760
IP12309,19-12-2024,iPhone 14 Pro,256GB,Blue,East,Patna,Store,121500,1,0.2,121500,97200,96900,300
IP12310,25-10-2024,iPhone 15,256GB,Gold,South,Hyderabad,Store,88900,1,0.05,88900,84455,70500,13955
IP12311,15-01-2023,iPhone 15 Pro Max,512GB,Silver,West,Mumbai,Store,141100,1,0.2,141100,112880,100700,12180
IP12312,21-02-2023,iPhone 15 Pro,256GB,Black,West,Ahmedabad,Online,142700,1,0.05,142700,135565,102600,32965
IP12313,03-03-2024,iPhone 15 Pro,512GB,White,East,Patna,Online,129300,1,0.15,129300,109905,106700,3205
IP12314,29-07-2023,iPhone 15,512GB,Gold,East,Bhubaneswar,Store,89800,1,0.05,89800,85310,74800,10510
IP12315,14-04-2023,iPhone 14 Pro,128GB,Blue,North,Chandigarh,Store,118000,1,0,118000,118000,99600,18400
IP12316,21-04-2025,iPhone 13,256GB,Blue,East,Patna,Store,62900,1,0.2,62900,50320,44700,5620
IP12317,27-02-2023,iPhone 15 Pro,1TB,White,West,Mumbai,Store,139900,1,0.15,139900,118915,116400,2515
IP12318,22-10-2023,iPhone 15 Pro,128GB,Red,East,Patna,Store,141700,1,0,141700,141700,118700,23000
IP12319,23-01-2025,iPhone 14,256GB,Black,West,Mumbai,Online,80300,1,0,80300,80300,62400,17900
IP12320,25-02-2023,iPhone 14 Pro,128GB,Gold,West,Mumbai,Online,117800,1,0.15,117800,100130,83600,16530
IP12321,23-05-2025,iPhone 14,128GB,Silver,North,Delhi,Online,80500,1,0.1,80500,72450,67300,5150
IP12322,13-11-2023,iPhone 15 Pro,512GB,Blue,East,Kolkata,Online,134800,1,0.05,134800,128060,112100,15960
IP12323,17-03-2024,iPhone 15 Pro,512GB,Gold,West,Mumbai,Online,122500,1,0,122500,122500,87000,35500
IP12324,22-07-2024,iPhone 15 Pro,512GB,White,South,Chennai,Online,129700,1,0.2,129700,103760,105400,-1640
IP12325,23-01-2025,iPhone 15 Pro,128GB,White,North,Lucknow,Store,133800,1,0.15,133800,113730,104200,9530
IP12326,15-10-2023,iPhone 13,128GB,White,East,Kolkata,Online,60100,1,0.15,60100,51085,49900,1185
IP12327,15-02-2025,iPhone 15 Pro,256GB,White,South,Chennai,Online,149500,1,0,149500,149500,107500,42000
IP12328,11-05-2023,iPhone 14,512GB,Red,East,Patna,Online,79800,1,0.05,79800,75810,65100,10710
IP12329,29-06-2023,iPhone 13,128GB,Red,East,Patna,Online,60700,1,0.15,60700,51595,49000,2595
IP12330,06-06-2025,iPhone 15 Pro,1TB,Black,West,Mumbai,Store,146700,1,0.15,146700,124695,112400,12295
IP12331,19-12-2023,iPhone 15 Pro,512GB,Blue,North,Chandigarh,Store,129200,1,0.15,129200,109820,92500,17320
IP12332,04-01-2025,iPhone 15 Pro,256GB,Blue,South,Hyderabad,Online,128400,1,0.2,128400,102720,95100,7620
IP12333,12-08-2024,iPhone 15 Pro Max,1TB,White,East,Kolkata,Online,155300,1,0.1,155300,139770,119500,20270
IP12334,01-09-2023,iPhone 14 Pro,1TB,Blue,South,Hyderabad,Store,117200,2,0.05,234400,222680,189800,32880
IP12335,21-06-2024,iPhone 15,1TB,Black,South,Hyderabad,Online,93000,1,0.15,93000,79050,74900,4150
IP12336,14-03-2023,iPhone 15 Pro Max,128GB,Red,West,Pune,Store,158300,1,0,158300,158300,131200,27100
IP12337,10-12-2024,iPhone 15,1TB,Silver,East,Patna,Online,91300,1,0.15,91300,77605,67200,10405
IP12338,13-01-2023,iPhone 14 Pro,512GB,White,West,Pune,Store,130400,1,0.15,130400,110840,98700,12140
IP12339,31-12-2024,iPhone 14,256GB,White,South,Bengaluru,Store,75300,2,0.1,150600,135540,116200,19340
IP12340,05-06-2023,iPhone 13,256GB,Black,South,Bengaluru,Online,69800,1,0.1,69800,62820,51100,11720
IP12341,30-09-2023,iPhone 13,512GB,Red,South,Chennai,Online,74700,1,0.15,74700,63495,61000,2495
IP12342,15-12-2023,iPhone 14 Pro,256GB,White,East,Patna,Online,122100,1,0.2,122100,97680,102400,-4720
IP12343,21-04-2023,iPhone 13,256GB,Black,North,Lucknow,Online,62600,1,0.1,62600,56340,48500,7840
IP12344,04-03-2025,iPhone 15 Pro,1TB,Red,South,Bengaluru,Online,147400,1,0.05,147400,140030,113900,26130
IP12345,24-11-2024,iPhone 15 Pro,128GB,Black,North,Chandigarh,Online,142700,2,0.2,285400,228320,234600,-6280
IP12346,17-05-2024,iPhone 13,1TB,Gold,West,Ahmedabad,Online,63900,1,0.05,63900,60705,52100,8605
IP12347,03-06-2024,iPhone 15 Pro,256GB,White,North,Chandigarh,Online,128000,1,0.1,128000,115200,96700,18500
IP12348,25-12-2023,iPhone 15 Pro,128GB,Gold,North,Chandigarh,Online,135600,1,0.05,135600,128820,113500,15320
IP12349,05-12-2023,iPhone 13,1TB,White,South,Bengaluru,Store,62800,1,0.2,62800,50240,48100,2140
IP12350,30-07-2023,iPhone 14 Pro,1TB,White,East,Kolkata,Online,119600,1,0.05,119600,113620,100600,13020
IP12351,26-04-2024,iPhone 14,128GB,Black,East,Kolkata,Online,72600,2,0.1,145200,130680,103200,27480
IP12352,06-01-2023,iPhone 15,1TB,Silver,East,Bhubaneswar,Store,82200,2,0.2,164400,131520,117600,13920
IP12353,21-11-2023,iPhone 15,512GB,Gold,East,Patna,Store,90700,2,0.05,181400,172330,127200,45130
IP12354,16-02-2023,iPhone 15 Pro,1TB,White,North,Delhi,Online,148400,1,0.2,148400,118720,113600,5120
IP12355,15-01-2024,iPhone 14 Pro,512GB,Black,East,Patna,Store,117600,1,0.1,117600,105840,86800,19040
IP12356,09-08-2023,iPhone 14 Pro,128GB,Blue,East,Kolkata,Online,131500,2,0.05,263000,249850,206600,43250
IP12357,18-05-2024,iPhone 15,256GB,Red,South,Hyderabad,Store,86400,2,0.15,172800,146880,122800,24080
IP12358,06-09-2024,iPhone 14,256GB,Black,South,Chennai,Store,70700,1,0.15,70700,60095,58900,1195
IP12359,29-10-2024,iPhone 15,1TB,Silver,East,Patna,Online,87100,1,0.15,87100,74035,70100,3935
IP12360,20-02-2025,iPhone 14,1TB,Black,South,Bengaluru,Online,79900,1,0.1,79900,71910,67500,4410
IP12361,18-12-2024,iPhone 14 Pro,128GB,Blue,East,Patna,Store,132600,1,0,132600,132600,104800,27800
IP12362,02-03-2025,iPhone 15 Pro,512GB,Blue,East,Kolkata,Store,128500,1,0,128500,128500,91000,37500
IP12363,16-06-2023,iPhone 14 Pro,512GB,White,West,Ahmedabad,Online,131600,1,0,131600,131600,95500,36100
IP12364,30-05-2024,iPhone 13,256GB,Silver,West,Mumbai,Online,72800,1,0.2,72800,58240,60100,-1860
IP12365,27-05-2025,iPhone 14,512GB,Black,East,Patna,Store,83600,1,0.2,83600,66880,63500,3380
IP12366,03-12-2023,iPhone 15,512GB,Gold,West,Pune,Store,80800,1,0,80800,80800,68500,12300
IP12367,16-06-2024,iPhone 15 Pro,128GB,Red,East,Patna,Online,133300,1,0.2,133300,106640,99800,6840
IP12368,20-01-2024,iPhone 15 Pro Max,128GB,White,East,Patna,Store,160100,1,0.1,160100,144090,119900,24190
IP12369,09-03-2025,iPhone 14,256GB,White,North,Lucknow,Store,71200,1,0.1,71200,64080,50400,13680
IP12370,01-10-2024,iPhone 15,256GB,Black,North,Chandigarh,Online,85300,1,0.05,85300,81035,61300,19735
IP12371,15-10-2023,iPhone 14,1TB,Gold,South,Chennai,Online,79600,1,0.15,79600,67660,56100,11560
IP12372,14-12-2024,iPhone 15 Pro,512GB,White,North,Delhi,Online,146300,1,0,146300,146300,111900,34400
IP12373,01-02-2024,iPhone 14 Pro,1TB,Black,South,Chennai,Online,129000,1,0.15,129000,109650,103100,6550
IP12374,25-01-2023,iPhone 13,128GB,Silver,East,Patna,Store,60800,1,0.15,60800,51680,50600,1080
IP12375,23-12-2023,iPhone 14 Pro,512GB,Silver,West,Ahmedabad,Online,115200,1,0.2,115200,92160,95400,-3240
IP12376,17-02-2023,iPhone 15 Pro,512GB,Gold,South,Bengaluru,Online,128500,1,0.15,128500,109225,100600,8625
IP12377,25-09-2023,iPhone 15,512GB,Blue,West,Pune,Store,90800,2,0,181600,181600,142000,39600
IP12378,24-03-2024,iPhone 15 Pro,512GB,Blue,North,Delhi,Online,134800,2,0.05,269600,256120,212400,43720
IP12379,04-10-2024,iPhone 14,1TB,White,North,Lucknow,Store,72400,2,0.15,144800,123080,109000,14080
IP12380,09-03-2024,iPhone 15 Pro Max,1TB,Red,West,Pune,Online,159200,2,0.05,318400,302480,253000,49480
IP12381,01-01-2024,iPhone 14,1TB,Silver,North,Chandigarh,Online,74100,1,0.15,74100,62985,59300,3685
IP12382,19-03-2024,iPhone 15,1TB,White,East,Patna,Online,93700,1,0.1,93700,84330,75600,8730
IP12383,15-07-2024,iPhone 14 Pro,128GB,Blue,South,Chennai,Store,129700,1,0.15,129700,110245,93700,16545
IP12384,19-06-2023,iPhone 15 Pro,256GB,Red,East,Kolkata,Store,135800,2,0.05,271600,258020,200800,57220
IP12385,28-05-2023,iPhone 15 Pro,256GB,Blue,South,Hyderabad,Store,122000,1,0.2,122000,97600,103200,-5600
IP12386,21-03-2023,iPhone 15,128GB,Black,North,Delhi,Online,89800,1,0.05,89800,85310,67200,18110
IP12387,13-12-2024,iPhone 15 Pro,1TB,Red,North,Lucknow,Online,127400,1,0,127400,127400,100800,26600
IP12388,20-04-2024,iPhone 13,1TB,White,North,Delhi,Store,70500,1,0.1,70500,63450,58000,5450
IP12389,02-08-2023,iPhone 15 Pro Max,512GB,Silver,North,Delhi,Online,146400,1,0.1,146400,131760,107700,24060
IP12390,12-01-2023,iPhone 14 Pro,128GB,Black,North,Delhi,Online,124300,2,0.05,248600,236170,194600,41570
IP12391,25-08-2023,iPhone 14,1TB,Red,North,Chandigarh,Store,70800,1,0.2,70800,56640,53300,3340
IP12392,02-04-2024,iPhone 15 Pro,128GB,Gold,West,Mumbai,Online,143500,2,0.15,287000,243950,212400,31550
IP12393,28-01-2025,iPhone 15 Pro,512GB,White,North,Chandigarh,Online,148800,1,0.1,148800,133920,125200,8720
IP12394,19-10-2023,iPhone 13,1TB,Blue,South,Hyderabad,Store,72400,1,0.15,72400,61540,56000,5540
IP12395,07-05-2024,iPhone 14 Pro,512GB,Blue,East,Patna,Online,113200,1,0.1,113200,101880,87000,14880
IP12396,10-02-2024,iPhone 15 Pro Max,512GB,White,South,Chennai,Online,160300,2,0.05,320600,304570,269600,34970
IP12397,02-07-2024,iPhone 13,128GB,Black,North,Delhi,Online,69700,1,0.15,69700,59245,54000,5245
IP12398,02-12-2023,iPhone 14,256GB,Silver,North,Chandigarh,Store,84800,1,0.1,84800,76320,69000,7320
IP12399,02-05-2023,iPhone 15 Pro,256GB,Silver,East,Patna,Store,125300,1,0,125300,125300,91400,33900
IP12400,23-07-2024,iPhone 15 Pro Max,512GB,Silver,South,Chennai,Online,147000,2,0.1,294000,264600,225800,38800
IP12401,17-05-2025,iPhone 14,1TB,White,West,Mumbai,Online,75900,1,0,75900,75900,58600,17300
IP12402,15-06-2023,iPhone 14 Pro,1TB,White,East,Patna,Store,113900,1,0.1,113900,102510,89600,12910
IP12403,08-07-2023,iPhone 15,256GB,Blue,East,Bhubaneswar,Store,81600,1,0.2,81600,65280,65400,-120
IP12404,30-12-2023,iPhone 15 Pro Max,256GB,Black,South,Chennai,Store,148900,1,0,148900,148900,117700,31200
IP12405,04-04-2025,iPhone 15,512GB,White,North,Delhi,Online,83900,2,0.2,167800,134240,130800,3440
IP12406,14-10-2024,iPhone 15 Pro,1TB,Blue,South,Hyderabad,Online,137700,1,0.15,137700,117045,110500,6545
IP12407,19-07-2024,iPhone 13,128GB,Silver,West,Ahmedabad,Store,62600,1,0.2,62600,50080,51700,-1620
IP12408,08-02-2025,iPhone 14 Pro,512GB,Black,North,Chandigarh,Online,127200,1,0.05,127200,120840,94400,26440
IP12409,06-04-2024,iPhone 14,512GB,Silver,West,Ahmedabad,Store,84600,1,0.2,84600,67680,63600,4080
IP12410,26-01-2024,iPhone 15 Pro,256GB,Red,North,Chandigarh,Store,139500,1,0.2,139500,111600,101500,10100
IP12411,08-05-2024,iPhone 15,128GB,Blue,West,Mumbai,Store,88000,2,0.2,176000,140800,142800,-2000
IP12412,08-04-2024,iPhone 15 Pro Max,128GB,Red,East,Patna,Online,144900,1,0.1,144900,130410,101800,28610
IP12413,10-09-2024,iPhone 15 Pro,256GB,Red,West,Pune,Online,127500,1,0.05,127500,121125,101200,19925
IP12414,18-02-2025,iPhone 15 Pro Max,512GB,Red,West,Mumbai,Online,157200,1,0,157200,157200,121900,35300
IP12415,23-08-2023,iPhone 14,1TB,White,East,Kolkata,Store,73300,2,0,146600,146600,113600,33000
IP12416,04-08-2023,iPhone 13,512GB,Gold,East,Kolkata,Store,62600,1,0.2,62600,50080,44700,5380
IP12417,07-11-2023,iPhone 15 Pro Max,128GB,Red,South,Hyderabad,Store,150700,1,0,150700,150700,124100,26600
IP12418,16-06-2024,iPhone 14,1TB,Gold,West,Mumbai,Online,80300,1,0,80300,80300,59900,20400
IP12419,16-09-2024,iPhone 15 Pro Max,1TB,Black,West,Ahmedabad,Online,142600,1,0.15,142600,121210,113000,8210
IP12420,16-04-2025,iPhone 13,128GB,White,West,Mumbai,Store,62800,2,0.1,125600,113040,95800,17240
IP12421,20-02-2023,iPhone 15,256GB,Red,South,Hyderabad,Online,88300,1,0.1,88300,79470,63100,16370
IP12422,08-08-2024,iPhone 13,512GB,Blue,North,Delhi,Online,70000,2,0,140000,140000,112800,27200
IP12423,09-05-2023,iPhone 13,256GB,Black,West,Mumbai,Online,66900,1,0.15,66900,56865,51200,5665
IP12424,24-07-2024,iPhone 14 Pro,128GB,Gold,East,Bhubaneswar,Online,110600,1,0.15,110600,94010,86100,7910
IP12425,11-04-2024,iPhone 15 Pro Max,512GB,Black,West,Mumbai,Store,146800,1,0.05,146800,139460,103500,35960
IP12426,08-06-2025,iPhone 15,256GB,Gold,West,Ahmedabad,Online,91600,1,0.2,91600,73280,66000,7280
IP12427,31-12-2024,iPhone 13,128GB,White,South,Chennai,Online,74300,2,0.2,148600,118880,119800,-920
IP12428,02-05-2025,iPhone 15 Pro Max,256GB,Red,West,Mumbai,Store,162800,2,0.15,325600,276760,259800,16960
IP12429,20-06-2023,iPhone 15,128GB,Gold,East,Kolkata,Online,82900,1,0.05,82900,78755,63500,15255
IP12430,15-08-2023,iPhone 15 Pro,1TB,Gold,North,Lucknow,Online,140300,1,0.15,140300,119255,116500,2755
IP12431,28-01-2025,iPhone 15 Pro,1TB,Red,West,Ahmedabad,Store,138200,1,0.05,138200,131290,116700,14590
IP12432,16-05-2024,iPhone 13,128GB,Red,South,Bengaluru,Store,63900,1,0,63900,63900,52800,11100
IP12433,30-05-2025,iPhone 15 Pro Max,512GB,Silver,West,Pune,Online,167400,1,0.1,167400,150660,139800,10860
IP12434,14-05-2025,iPhone 15,128GB,White,North,Lucknow,Online,85800,1,0.2,85800,68640,70800,-2160
IP12435,03-11-2023,iPhone 14,1TB,Red,West,Mumbai,Online,79200,1,0.1,79200,71280,58900,12380
IP12436,21-11-2023,iPhone 14,512GB,Gold,East,Patna,Online,70600,2,0,141200,141200,99200,42000
IP12437,22-04-2023,iPhone 13,512GB,Silver,South,Hyderabad,Store,66000,1,0.15,66000,56100,54700,1400
IP12438,16-04-2024,iPhone 14,512GB,Blue,East,Kolkata,Store,70200,1,0,70200,70200,49200,21000
IP12439,29-11-2024,iPhone 15,512GB,Silver,West,Pune,Online,85100,1,0,85100,85100,68800,16300
IP12440,11-04-2024,iPhone 14 Pro,512GB,White,North,Delhi,Online,122400,2,0.1,244800,220320,180600,39720
IP12441,05-09-2023,iPhone 13,128GB,Blue,West,Pune,Online,74400,1,0.05,74400,70680,61900,8780
IP12442,23-11-2023,iPhone 15 Pro,256GB,Gold,North,Delhi,Online,123300,1,0.1,123300,110970,99100,11870
